Date,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Weekday
2024-05-18,40,1,23.28,8.29,9.01,2,7,5,7.115239511831002,9,8,4,Saturday
2024-11-30,30,0,20.73,6.18,9.45,4,63,122,4.342700440952906,3,3,3,Saturday
2024-06-30,50,2,22.05,4.87,6.82,4,74,106,11.434307218096476,2,1,9,Sunday
2024-12-13,50,1,23.23,3.98,4.74,4,7,57,10.255679817263673,7,10,4,Friday
2024-07-27,40,2,22.45,3.92,5.47,6,28,130,7.465304890521331,10,4,10,Saturday
2024-09-01,50,0,20.2,4.26,8.06,8,58,129,7.398806742944695,10,1,10,Sunday
2024-01-02,40,2,21.52,4.17,6.66,6,66,60,6.596094401402737,5,10,4,Tuesday
2024-10-04,30,2,23.52,7.82,8.3,6,87,160,7.458769811226778,1,5,6,Friday
2024-03-10,40,2,22.07,5.72,7.65,2,47,55,5.608521216399561,8,8,7,Sunday
2024-04-13,50,0,21.12,2.86,5.75,6,37,26,11.991140896266325,10,3,3,Saturday
2024-12-16,30,1,22.85,7.81,8.96,5,53,85,4.11505156857668,8,2,1,Monday
2024-12-21,30,2,21.57,6.76,9.19,5,84,137,7.1247488606542575,4,3,2,Saturday
2024-03-14,40,2,22.38,4.78,6.4,2,54,58,7.754281818606323,5,2,4,Thursday
2024-09-02,50,0,20.22,0.98,4.77,2,26,119,11.533535893264244,5,5,7,Monday
2024-02-28,50,0,21.35,2.63,5.28,7,3,142,5.633332473345944,6,6,2,Wednesday
2024-07-27,30,0,23.53,7.08,7.55,8,19,165,8.287480630816946,8,10,2,Saturday
2024-10-19,10,0,21.17,4.63,7.46,8,42,147,4.253950122983909,8,10,1,Saturday
2024-05-07,30,0,21.7,3.26,5.56,8,47,87,11.076666343369505,9,3,3,Tuesday
2024-07-30,30,2,22.9,6.49,7.59,5,19,52,11.802745067832564,1,1,10,Tuesday
2024-12-15,20,0,21.1,2.65,5.55,2,19,101,11.539067632018217,4,5,4,Sunday
2024-10-19,50,2,23.17,5.3,6.13,8,55,137,6.051704488134128,1,4,4,Saturday
2024-04-10,50,2,23.92,4.83,4.91,2,30,45,10.4304391238678,5,6,10,Wednesday
2024-05-07,40,2,23.78,5.15,5.37,7,16,56,9.721491638241927,5,8,2,Tuesday
2024-09-21,30,2,23.65,7.47,7.82,10,14,12,11.915609047720451,9,8,4,Saturday
2024-08-05,30,1,23.13,6.1,6.96,6,82,47,7.254438407613788,7,7,4,Monday
2024-07-05,30,1,20.8,2.18,5.38,3,76,89,10.95684865979822,6,4,7,Friday
2024-03-12,50,2,21.92,3.34,5.43,3,27,149,8.830807860322224,6,8,7,Tuesday
2024-03-12,20,1,22.5,5.87,7.37,5,61,168,6.021168244970293,5,10,4,Tuesday
2024-01-13,30,1,20.88,2.71,5.83,1,14,151,7.889043881719393,2,7,8,Saturday
2024-09-20,40,2,22.2,5.04,6.84,1,27,15,8.922029226259312,6,2,1,Friday
2024-10-12,30,0,20.75,5.39,8.64,5,20,54,9.172803551589295,3,4,9,Saturday
2024-06-28,40,1,22.85,4.74,5.89,9,51,110,5.285436677694761,3,2,9,Friday
2024-10-14,20,1,20.22,5.29,9.07,8,71,11,7.03801218335454,8,10,3,Monday
2024-05-18,40,1,20.52,3.8,7.28,5,84,133,6.927086476455044,6,5,3,Saturday
2024-11-05,50,1,22.83,5.06,6.23,1,20,62,4.331993337464636,7,1,6,Tuesday
2024-05-26,10,0,22.6,7.52,8.92,4,85,176,6.252928336845054,10,4,10,Sunday
2024-10-14,50,2,23.75,8.22,8.47,3,55,128,4.711917718850773,8,1,8,Monday
2024-07-26,20,0,23.43,4.4,4.96,8,75,118,11.744611051605869,9,2,3,Friday
2024-09-06,50,1,21.32,5.59,8.27,10,82,4,4.918375418010241,1,3,9,Friday
2024-06-29,40,2,21.32,5.6,8.29,4,86,111,6.173065450194957,9,2,3,Saturday
2024-05-28,30,1,21.53,2.62,5.08,10,51,20,8.668840296064797,10,5,6,Tuesday
2024-04-22,40,2,21.33,5.94,8.6,6,22,39,7.196150276695478,9,4,1,Monday
2024-07-18,20,1,23.07,4.06,4.99,5,54,55,4.7373436677794585,6,5,9,Thursday
2024-02-28,50,2,21.17,4.33,7.16,7,89,122,9.985286611101484,6,10,9,Wednesday
2024-04-12,30,2,21.9,2.98,5.08,9,75,39,11.915454126237051,1,1,9,Friday
2024-07-09,50,1,22.27,3.15,4.88,3,79,174,4.414287109862535,6,10,1,Tuesday
2024-06-14,30,1,21.57,3.17,5.61,8,60,53,10.095068894899551,1,5,8,Friday
2024-06-11,40,1,21.42,6.6,9.19,10,19,58,9.251276828005256,2,4,1,Tuesday
2024-09-05,30,1,22.72,3.8,5.08,3,62,162,4.614424386515372,3,4,4,Thursday
2024-06-11,50,1,20.27,5.26,9.0,2,64,163,7.305380137661756,10,5,4,Tuesday
2024-10-22,30,0,23.73,5.33,5.6,2,30,135,8.019418297331011,9,7,2,Tuesday
2024-09-20,50,0,20.93,2.86,5.93,10,17,116,7.427663230790364,2,7,5,Friday
2024-12-15,20,1,22.08,3.84,5.76,2,14,5,6.6016895702096905,3,10,1,Sunday
2024-04-05,20,1,20.3,2.53,6.23,6,69,21,5.059236907971637,6,7,10,Friday
2024-01-03,20,2,21.53,4.19,6.65,9,72,82,11.096954537789587,5,4,7,Wednesday
2024-01-30,50,1,23.78,6.49,6.71,10,77,118,10.439709843194036,9,3,4,Tuesday
2024-02-17,20,2,22.17,6.82,8.65,6,44,125,10.947276191575472,9,10,2,Saturday
2024-02-23,30,1,22.28,7.07,8.79,10,15,107,6.509652096416522,10,4,7,Friday
2024-09-02,40,2,22.43,5.76,7.33,8,6,110,8.10546467005423,8,1,1,Monday
2024-10-18,20,0,23.58,6.33,6.75,5,29,143,6.655986353902121,7,4,5,Friday
2024-10-11,30,2,21.85,3.16,5.31,10,20,164,10.081287438321272,4,4,9,Friday
2024-11-21,50,0,21.52,5.42,7.9,5,53,44,6.700259727070551,2,6,4,Thursday
2024-01-22,50,1,22.83,5.39,6.56,6,78,8,8.364656974336532,2,2,5,Monday
2024-12-08,20,1,21.95,2.62,4.67,2,76,136,5.249612063444794,7,4,3,Sunday
2024-06-07,40,2,22.87,7.21,8.34,4,9,59,9.322921667351237,7,5,8,Friday
2024-05-08,30,2,21.77,6.36,8.59,1,74,105,10.331708327116152,10,8,4,Wednesday
2024-04-17,20,0,22.17,6.9,8.73,3,26,48,9.460259676301773,6,4,6,Wednesday
2024-10-10,50,1,20.92,5.15,8.24,10,46,21,4.976059308615112,2,9,2,Thursday
2024-06-08,40,0,23.65,4.78,5.13,10,72,95,10.45406051031301,4,7,2,Saturday
2024-11-16,40,1,21.02,1.77,4.75,5,27,102,8.002228281662083,10,5,2,Saturday
2024-08-03,50,0,23.35,4.57,5.22,4,44,126,9.58266228404136,4,8,9,Saturday
2024-04-05,50,2,22.52,6.8,8.28,5,67,103,5.022197222319924,7,6,1,Friday
2024-03-27,20,0,23.23,4.21,4.97,9,53,97,6.546096331085807,4,7,8,Wednesday
2024-09-12,30,2,22.53,3.1,4.57,3,16,109,4.103179758316204,7,8,4,Thursday
2024-10-17,40,2,21.02,4.55,7.54,9,71,128,6.519347556711166,7,7,6,Thursday
2024-12-09,40,0,21.25,6.73,9.48,3,64,110,6.546432757538779,2,4,6,Monday
2024-01-08,50,2,23.57,7.4,7.83,4,19,166,10.982875372525315,6,3,6,Monday
2024-06-21,30,1,23.93,5.86,5.92,4,52,41,8.188508636238847,3,10,7,Friday
2024-10-25,40,1,23.92,4.7,4.79,7,50,10,9.102193134764732,6,2,3,Friday
2024-08-17,40,1,22.65,5.87,7.22,4,46,10,11.261883465420102,4,9,10,Saturday
2024-12-23,50,0,20.38,5.5,9.12,9,53,117,9.024956249948572,1,7,10,Monday
2024-01-11,40,0,23.7,9.05,9.35,10,24,28,6.71444213847654,4,3,1,Thursday
2024-07-26,40,1,20.23,2.99,6.76,9,50,46,8.93142541897496,6,4,10,Friday
2024-11-15,50,2,21.27,6.54,9.27,9,73,134,8.202067350252666,2,6,4,Friday
2024-06-09,50,1,23.7,7.69,7.99,4,0,177,10.975304490244044,3,8,8,Sunday
2024-10-18,40,0,20.28,1.64,5.36,3,46,30,8.765438593292236,1,7,10,Friday
2024-02-08,40,0,21.17,5.62,8.46,4,17,0,6.584797613330698,10,7,10,Thursday
2024-08-24,20,0,22.6,5.21,6.61,5,29,169,7.850223609753896,5,6,7,Saturday
2024-09-02,20,2,20.53,3.87,7.33,5,14,179,4.192881547269335,6,2,3,Monday
2024-05-14,50,0,20.72,1.46,4.74,10,10,122,8.704003707437028,1,2,8,Tuesday
2024-01-22,20,0,20.9,4.39,7.49,7,15,155,7.320999516277769,3,7,1,Monday
2024-09-21,30,1,22.07,6.39,8.32,10,38,156,4.098728368482992,3,3,10,Saturday
2024-12-13,30,2,21.18,3.67,6.49,3,66,121,5.162613539364033,4,3,5,Friday
2024-02-14,30,1,22.78,4.29,5.51,5,70,70,4.352526892563051,9,6,8,Wednesday
2024-04-22,30,0,23.92,6.67,6.76,2,11,153,10.054064721975426,9,4,9,Monday
2024-10-05,30,2,21.45,2.33,4.88,9,50,154,10.127772598841432,9,8,4,Saturday
2024-08-07,50,2,21.12,4.37,7.25,8,47,172,5.895391951173788,9,4,6,Wednesday
2024-12-03,30,0,21.9,2.96,5.06,2,54,146,11.940116961295772,5,10,6,Tuesday
2024-02-14,30,2,23.88,5.36,5.47,7,59,32,10.660894186609047,4,1,5,Wednesday
2024-04-08,50,0,20.37,3.71,7.34,6,15,162,7.168007731084922,8,7,7,Monday
2024-08-01,40,1,20.67,2.21,5.54,7,63,76,8.750245055547618,7,1,5,Thursday
2024-11-08,40,1,23.28,4.13,4.85,8,50,134,10.241701188285068,4,6,9,Friday
2024-09-01,40,1,21.65,5.2,7.55,1,86,100,11.295676673597065,1,9,2,Sunday
2024-01-25,20,2,20.62,1.57,4.96,2,39,116,7.773195926004763,8,3,2,Thursday
2024-08-28,40,1,22.0,3.48,5.48,1,88,146,10.467159058432184,9,6,3,Wednesday
2024-11-24,30,1,21.25,2.74,5.49,7,17,88,8.441070294025508,6,5,10,Sunday
2024-03-10,50,2,21.15,4.24,7.09,4,17,124,10.49492899208304,4,8,9,Sunday
2024-04-18,20,1,23.23,4.5,5.27,4,68,4,8.516725111467707,2,2,4,Thursday
2024-04-18,50,2,23.75,4.54,4.79,5,10,41,10.872894061175332,8,5,10,Thursday
2024-03-13,10,0,23.98,5.53,5.55,8,63,156,6.427084349033065,3,5,7,Wednesday
2024-08-10,40,0,23.72,4.49,4.77,2,24,121,8.600484587670518,10,7,6,Saturday
2024-07-13,30,1,22.35,4.88,6.53,3,61,127,11.274021555495938,4,9,7,Saturday
2024-02-04,30,1,22.62,6.32,7.71,3,48,110,6.139322227776861,3,8,2,Sunday
2024-08-07,50,1,22.73,7.53,8.79,10,33,152,11.294549029488731,2,7,6,Wednesday
2024-10-11,40,2,20.75,4.48,7.73,10,27,165,4.041117020684482,3,10,5,Friday
2024-02-23,40,2,23.83,9.06,9.23,6,58,128,8.78271989476548,8,8,6,Friday
2024-07-14,20,0,20.65,5.45,8.8,1,79,171,5.556280265347873,10,5,1,Sunday
2024-06-26,50,1,22.27,5.07,6.8,5,47,2,9.67511057459509,3,4,1,Wednesday
2024-01-24,30,0,22.23,7.54,9.31,2,35,7,9.561499729680524,9,2,8,Wednesday
2024-12-17,30,1,21.23,3.52,6.29,9,81,152,5.106972757764453,8,6,2,Tuesday
2024-07-27,30,1,20.35,1.83,5.48,2,42,79,6.053177657488766,2,4,5,Saturday
2024-12-15,20,2,20.6,2.12,5.52,5,41,65,4.001816305746044,4,6,6,Sunday
2024-10-04,40,0,22.75,7.63,8.88,7,64,0,4.953125375968385,4,2,1,Friday
2024-10-10,50,0,21.25,2.91,5.66,2,87,112,7.134487156937373,2,6,1,Thursday
2024-08-16,50,1,21.27,6.07,8.81,7,53,97,7.685868801933391,3,7,8,Friday
2024-05-25,50,0,21.95,5.14,7.19,1,51,148,8.27728738460419,9,10,3,Saturday
2024-07-02,30,2,21.12,3.16,6.04,1,23,62,4.491401034078661,3,6,4,Tuesday
2024-05-05,50,0,20.5,2.7,6.2,2,16,141,9.39214027907174,8,6,3,Sunday
2024-02-25,30,1,23.55,8.6,9.05,1,51,164,5.375012097087394,1,5,5,Sunday
2024-01-16,50,0,23.45,7.8,8.35,10,63,16,10.55699895638116,7,7,5,Tuesday
2024-11-22,30,0,21.73,4.2,6.47,7,18,9,5.554188568014411,1,5,6,Friday
2024-05-29,50,1,21.77,5.0,7.24,6,82,96,4.318491515566031,10,7,10,Wednesday
2024-04-06,50,1,22.43,7.67,9.24,2,54,79,11.850060619130216,7,10,3,Saturday
2024-03-19,50,1,20.67,5.75,9.09,3,57,30,10.466145689730226,7,9,1,Tuesday
2024-03-01,40,0,22.15,3.39,5.24,2,29,148,7.056987955679785,1,1,10,Friday
2024-04-24,50,2,23.18,6.69,7.5,9,31,61,10.591981215039826,1,2,10,Wednesday
2024-05-09,50,0,22.2,4.41,6.21,7,59,73,9.80229667483644,5,6,9,Thursday
2024-12-09,30,1,20.02,2.5,6.49,8,8,116,8.563275931229132,8,10,5,Monday
2024-05-28,40,0,20.27,1.74,5.48,4,44,16,6.976658039703168,1,4,2,Tuesday
2024-02-16,20,1,22.43,5.26,6.83,5,18,153,6.73706080089516,1,2,5,Friday
2024-05-10,30,1,23.8,5.86,6.06,3,48,153,6.906042813406482,4,4,5,Friday
2024-04-27,50,1,21.0,1.76,4.76,10,79,156,7.713631591617013,6,4,7,Saturday
2024-08-20,40,0,22.53,6.78,8.24,4,62,153,11.65707866031837,1,10,1,Tuesday
2024-09-25,40,0,21.72,2.83,5.12,4,39,86,5.938829561094098,7,1,2,Wednesday
2024-03-24,20,2,23.65,8.0,8.35,4,77,82,6.733128901524815,6,4,6,Sunday
2024-01-18,40,1,22.65,5.52,6.87,3,5,154,10.81124598313179,5,7,5,Thursday
2024-01-11,20,0,20.37,4.81,8.45,9,14,16,8.144617321580489,8,5,9,Thursday
2024-09-23,20,0,23.57,5.6,6.03,7,13,139,5.542964549516914,7,2,9,Monday
2024-01-10,30,2,21.5,4.66,7.16,7,3,84,8.937553816935733,4,2,5,Wednesday
2024-01-19,20,1,21.55,2.97,5.42,3,10,72,7.26311686805824,10,5,4,Friday
2024-01-10,50,1,21.18,4.22,7.03,6,84,49,4.557755406669836,4,8,7,Wednesday
2024-05-14,30,0,22.95,3.7,4.75,3,37,9,9.382047889975391,5,8,6,Tuesday
2024-12-06,50,1,22.28,3.16,4.87,9,75,26,6.042826801831212,9,4,10,Friday
2024-02-01,20,2,21.93,2.7,4.76,7,30,32,10.751947775536198,2,1,5,Thursday
2024-08-13,50,2,21.88,5.65,7.77,8,71,171,5.850861138075272,7,4,1,Tuesday
2024-05-18,40,1,22.2,6.2,8.0,4,41,93,7.85613871821546,7,6,1,Saturday
2024-05-19,50,1,20.12,1.48,5.36,5,25,12,6.5391108002230816,3,10,8,Sunday
2024-07-04,20,0,22.72,8.04,9.32,5,85,126,9.464914285784372,10,10,8,Thursday
2024-07-22,40,0,23.13,5.67,6.53,5,12,73,9.753875352353171,9,5,2,Monday
2024-05-22,20,2,22.23,3.65,5.42,5,69,131,5.806316417205033,10,5,7,Wednesday
2024-08-08,40,2,23.2,4.35,5.15,4,79,52,6.543237390186269,10,5,1,Thursday
2024-08-07,20,1,21.85,4.29,6.44,8,68,76,7.562192198117635,10,10,6,Wednesday
2024-11-19,50,2,23.67,7.99,8.33,3,73,120,5.88470582595742,5,3,6,Tuesday
2024-11-02,20,0,23.5,7.21,7.71,8,35,97,10.414721347622448,3,9,5,Saturday
2024-05-25,50,0,22.93,5.06,6.13,9,77,92,8.865691014131574,2,10,4,Saturday
2024-03-09,10,2,23.42,4.51,5.09,8,34,169,9.392302939399654,10,1,6,Saturday
2024-05-29,20,2,22.02,7.19,9.17,8,30,47,7.365892500548934,2,7,8,Wednesday
2024-06-25,30,1,22.2,7.02,8.82,4,79,112,4.665784529664578,9,2,7,Tuesday
2024-05-03,20,2,20.92,5.05,8.13,10,86,83,4.436882425707752,5,5,1,Friday
2024-02-06,30,0,20.28,1.66,5.38,4,83,108,5.611250473706818,9,5,4,Tuesday
2024-02-03,20,0,20.2,0.96,4.76,10,9,101,6.815078674776052,3,5,8,Saturday
2024-07-11,50,0,20.48,1.18,4.7,9,16,57,5.0754674189564,4,8,6,Thursday
2024-06-19,50,1,21.92,6.88,8.97,1,35,9,8.077251606430085,9,1,7,Wednesday
2024-08-06,30,0,22.85,5.61,6.76,6,24,4,5.142514435782939,2,6,9,Tuesday
2024-04-02,50,1,20.03,4.64,8.6,3,39,126,6.862038106349714,7,4,4,Tuesday
2024-06-20,40,0,22.87,6.22,7.35,7,72,134,8.561453054037552,10,10,4,Thursday
2024-11-24,10,2,21.58,5.83,8.24,5,38,80,11.060923660137966,8,4,6,Sunday
2024-07-15,20,1,20.05,3.27,7.22,5,17,11,5.066614530740601,8,3,7,Monday
2024-07-27,30,1,22.45,5.37,6.92,3,85,108,10.47982994946778,1,5,1,Saturday
2024-04-18,20,2,22.97,4.39,5.43,7,85,111,11.735748116946525,2,7,1,Thursday
2024-03-22,50,2,23.28,4.44,5.16,9,72,178,11.665104958435968,5,4,7,Friday
2024-07-22,30,0,22.37,3.46,5.1,6,54,87,5.111751935092997,7,9,10,Monday
2024-05-12,50,0,23.18,6.25,7.07,2,73,121,10.290653243160325,7,9,3,Sunday
2024-09-08,50,2,21.08,4.04,6.96,10,50,14,4.242830444264034,2,5,2,Sunday
2024-01-03,30,0,22.03,2.88,4.84,1,6,119,11.021537430622786,10,7,8,Wednesday
2024-01-17,20,2,20.52,4.54,8.02,3,20,3,10.972687062899253,3,3,4,Wednesday
2024-12-22,50,2,23.72,6.38,6.66,4,45,154,9.155880492164751,4,8,1,Sunday
2024-12-20,50,0,20.2,2.75,6.55,4,42,110,5.096422422625244,3,3,10,Friday
2024-08-03,50,1,20.73,4.28,7.55,8,73,39,7.449683878914631,3,3,8,Saturday
2024-01-05,20,1,23.15,6.81,7.66,2,66,30,5.862868455008754,7,2,6,Friday
2024-10-23,30,1,21.82,4.55,6.73,7,38,44,10.941616783353911,7,6,6,Wednesday
2024-05-09,30,1,22.98,3.68,4.69,8,36,51,6.124460784099309,2,5,7,Thursday
2024-09-30,50,0,22.5,4.48,5.98,10,47,81,5.7626191475006605,6,6,3,Monday
2024-04-07,50,2,20.9,3.58,6.68,7,44,23,9.1448348209428,10,10,7,Sunday
2024-02-16,50,1,22.45,6.0,7.55,10,47,136,11.458785133069686,6,10,3,Friday
2024-02-08,40,2,20.62,4.6,7.98,1,20,101,11.804815353253218,4,2,1,Thursday
2024-04-08,50,1,20.7,3.4,6.7,3,62,129,10.61112249280444,10,5,9,Monday
2024-09-14,50,1,22.15,4.03,5.88,4,84,69,11.31101032257437,3,10,5,Saturday
2024-08-05,30,1,21.62,3.65,6.03,10,71,14,9.2440797747689,1,5,3,Monday
2024-02-16,30,2,22.33,7.18,8.85,6,89,61,7.370407053066917,9,8,8,Friday
2024-04-06,30,2,21.33,5.63,8.3,4,7,45,7.50435260724307,9,9,10,Saturday
2024-10-11,30,1,21.6,2.39,4.79,7,40,92,4.139985711899109,6,5,1,Friday
2024-03-13,40,1,21.47,5.64,8.18,8,86,132,11.14490993057978,10,4,9,Wednesday
2024-10-09,10,1,20.87,4.47,7.6,7,73,124,10.502807772294062,10,6,5,Wednesday
2024-03-06,10,0,20.32,5.07,8.75,4,64,128,4.264095487202618,9,3,7,Wednesday
2024-11-26,30,1,21.2,2.76,5.56,10,34,27,5.778262133108682,8,1,3,Tuesday
2024-07-25,50,2,20.23,3.2,6.97,4,42,102,11.249100289019836,2,7,7,Thursday
2024-11-10,20,1,21.53,2.55,5.02,2,70,19,7.623066883324093,4,1,8,Sunday
2024-02-04,40,0,23.93,7.31,7.37,10,82,68,5.1310684337307215,6,8,4,Sunday
2024-12-22,20,1,21.82,2.94,5.12,2,21,20,5.746424894492098,7,7,6,Sunday
2024-03-30,30,2,22.13,4.76,6.62,1,1,175,9.394348589600195,1,3,10,Saturday
2024-12-24,30,0,22.67,7.07,8.4,5,81,131,9.045082359864644,7,7,3,Tuesday
2024-12-02,50,0,22.27,7.53,9.26,10,8,145,6.143978135075024,9,2,9,Monday
2024-05-22,50,1,22.47,4.46,6.0,2,56,74,9.21824890254757,3,2,10,Wednesday
2024-11-15,50,0,21.32,5.92,8.6,9,56,118,9.302878301077325,4,5,8,Friday
2024-10-26,20,0,20.5,2.72,6.22,10,31,125,8.173867350825965,2,3,10,Saturday
2024-07-03,10,0,22.75,5.82,7.07,3,12,43,5.101872791102469,7,9,2,Wednesday
2024-09-02,40,2,21.52,4.5,6.98,5,57,43,8.88913218568997,8,9,2,Monday
2024-10-12,20,0,22.03,7.51,9.48,10,56,151,7.456538280532942,10,1,10,Saturday
2024-07-22,50,0,22.63,7.68,9.05,2,84,103,4.23040944437215,6,5,2,Monday
2024-09-11,40,0,20.77,6.07,9.3,4,24,4,6.74702231659658,8,3,7,Wednesday
2024-02-09,40,2,21.3,4.39,7.09,10,28,168,5.1641384030994,5,3,1,Friday
2024-01-16,20,0,23.18,5.44,6.26,10,68,25,8.781059518951203,1,7,1,Tuesday
2024-08-22,40,1,22.53,5.43,6.9,1,37,45,11.235622492499951,10,8,2,Thursday
2024-03-12,30,2,21.47,3.22,5.75,6,5,166,11.479144372436068,6,3,7,Tuesday
2024-04-13,30,1,20.15,4.54,8.39,9,78,129,10.825025375281893,2,3,10,Saturday
2024-02-03,50,2,22.68,8.11,9.42,6,47,146,4.875858928551952,7,9,4,Saturday
2024-05-12,40,1,20.43,0.96,4.52,2,11,129,4.197359636323897,8,3,6,Sunday
2024-12-21,50,0,22.98,4.52,5.53,9,42,73,4.829093811846365,3,2,8,Saturday
2024-08-02,50,0,20.03,3.78,7.75,9,47,86,5.072199154551934,1,5,10,Friday
2024-07-16,50,1,20.97,1.9,4.94,4,2,45,10.44095367003732,5,9,5,Tuesday
2024-09-23,50,2,20.02,3.2,7.19,1,38,173,4.135753034523732,7,9,2,Monday
2024-04-14,10,2,20.33,2.54,6.21,4,44,60,4.577705482681504,2,9,2,Sunday
2024-04-30,40,0,20.93,5.53,8.6,1,50,12,5.7042825587461135,9,9,3,Tuesday
2024-10-17,40,1,21.35,3.18,5.83,9,46,103,10.027804843571843,8,8,2,Thursday
2024-07-30,30,0,23.18,5.17,5.98,10,38,173,11.34035915677076,8,9,8,Tuesday
2024-06-26,30,1,22.07,3.75,5.68,9,73,48,7.080848983919363,4,10,5,Wednesday
2024-02-29,30,2,23.42,7.42,8.0,7,13,176,4.631438840307299,5,1,7,Thursday
2024-02-26,30,1,23.48,8.22,8.74,7,55,150,6.70888983290106,1,7,8,Monday
2024-01-18,50,1,21.27,6.36,9.09,6,33,152,4.854567943711925,10,8,5,Thursday
2024-01-11,30,0,20.48,2.52,6.04,7,15,15,8.413698976159736,3,1,5,Thursday
2024-06-26,50,1,23.67,6.65,6.99,4,24,136,9.674369017126144,6,3,4,Wednesday
2024-04-12,10,1,21.73,5.94,8.21,10,13,45,10.567353708904,8,10,1,Friday
2024-08-19,40,1,22.88,7.06,8.17,4,81,25,7.948349276715624,3,8,4,Monday
2024-06-30,30,2,21.87,2.92,5.05,1,86,158,9.335725627897451,5,2,10,Sunday
2024-12-29,30,2,23.05,7.05,8.0,6,22,89,8.262777058266078,8,2,8,Sunday
2024-05-18,30,0,21.57,7.03,9.47,3,52,155,9.43977368071501,9,5,10,Saturday
2024-06-19,30,1,23.85,5.86,6.01,2,22,68,6.037310127119695,8,9,9,Wednesday
2024-04-10,30,2,22.55,7.48,8.93,3,11,11,5.5815224249159,2,7,1,Wednesday
2024-05-14,40,0,23.48,8.0,8.51,6,87,26,5.165029173643387,5,8,8,Tuesday
2024-12-23,50,2,22.17,5.86,7.69,8,64,43,4.749063146669034,8,7,7,Monday
2024-06-10,50,2,23.47,8.6,9.13,2,77,23,9.454283982307636,6,5,8,Monday
2024-04-09,50,1,21.48,4.58,7.1,10,56,6,9.657826626683386,7,7,5,Tuesday
2024-08-29,20,0,21.72,4.17,6.45,7,27,66,8.009301851659924,10,10,4,Thursday
2024-03-23,20,2,22.1,5.93,7.83,7,33,8,10.05541476101611,2,9,10,Saturday
2024-10-07,30,2,23.15,5.65,6.5,3,18,27,9.30792276102968,1,10,3,Monday
2024-10-12,20,1,20.28,5.0,8.71,2,75,106,6.727582413140878,2,9,2,Saturday
2024-12-14,20,0,23.9,8.28,8.38,6,59,5,5.559542151761279,8,3,1,Saturday
2024-08-22,50,0,23.52,8.36,8.84,8,56,97,6.423561343120672,7,3,2,Thursday
2024-07-17,30,0,20.03,2.28,6.25,7,45,45,4.141710804875112,8,7,3,Wednesday
2024-02-18,50,0,20.43,1.0,4.57,2,78,126,6.894146495380527,4,6,9,Sunday
2024-10-15,40,1,20.95,4.69,7.74,10,5,114,8.076070985793615,1,4,9,Tuesday
2024-08-26,50,2,22.18,7.04,8.86,1,48,10,7.090945097094456,4,7,5,Monday
2024-08-05,50,1,23.88,6.69,6.8,8,34,158,9.083423365623776,7,4,4,Monday
2024-03-20,30,1,22.92,6.4,7.48,7,11,127,5.190469716145408,7,10,10,Wednesday
2024-08-19,50,0,20.2,4.07,7.87,4,88,171,5.921960147714431,2,8,1,Monday
2024-10-02,40,0,22.4,3.1,4.7,5,30,121,11.118691152706486,5,9,3,Wednesday
2024-04-08,20,0,23.03,8.49,9.46,7,36,85,4.705137947126337,1,4,1,Monday
2024-12-02,20,0,21.43,3.58,6.15,7,63,113,10.986888942731504,1,3,8,Monday
2024-06-14,50,0,22.72,4.24,5.53,7,16,72,6.488056029367099,9,7,2,Friday
2024-08-11,50,0,21.92,4.6,6.68,5,81,135,10.2752453248672,10,4,6,Sunday
2024-07-02,20,2,23.07,5.46,6.39,10,58,45,9.70921659594994,8,4,3,Tuesday
2024-11-29,50,0,21.17,4.78,7.61,1,30,53,8.83136354929782,2,7,10,Friday
2024-04-22,40,0,23.1,3.91,4.81,3,37,161,11.855177120281963,1,10,3,Monday
2024-12-05,30,1,23.43,4.29,4.85,1,62,137,7.592667141408907,6,9,2,Thursday
2024-12-22,30,2,21.87,5.48,7.61,3,46,15,7.930643455297047,2,4,7,Sunday
2024-06-25,10,1,23.33,4.49,5.15,8,54,134,5.774235935468371,1,7,1,Tuesday
2024-10-06,20,2,22.05,6.41,8.36,9,12,82,9.465404505918546,7,8,1,Sunday
2024-10-16,30,2,21.63,7.04,9.4,2,67,15,9.409258667627562,5,1,5,Wednesday
2024-05-03,20,0,23.2,7.99,8.79,9,74,25,4.603297407942306,7,3,6,Friday
2024-12-28,50,0,22.05,3.49,5.44,1,56,60,6.14879146331678,7,9,9,Saturday
2024-08-12,10,2,21.28,5.5,8.22,1,64,30,6.930291089652178,7,4,5,Monday
2024-11-04,30,1,20.02,3.4,7.38,5,3,5,9.576104111474104,6,5,7,Monday
2024-03-29,50,1,21.92,6.82,8.91,5,45,15,4.480065540712094,8,8,3,Friday
2024-10-01,30,0,23.15,7.0,7.85,1,12,132,5.5284971147708655,9,8,3,Tuesday
2024-08-26,30,1,22.27,5.0,6.73,5,56,120,7.797769017025703,10,6,4,Monday
2024-08-03,40,2,21.93,3.67,5.74,6,64,104,5.5973579043251735,10,8,3,Saturday
2024-08-03,20,0,22.68,7.02,8.34,4,57,165,9.543027421573218,10,2,7,Saturday
2024-05-18,40,1,20.28,5.52,9.24,8,23,127,8.877512489996544,9,10,2,Saturday
